1	0.463
2	1.4549
3	2.7171
4	2.6022
5	2.1619
6	1.4392
7	2.0268
8	0.2329
9	0.4324
10	0.8009
11	1.0144
12	1.3527
13	1.2375
14	1.1402
15	1.2246
16	1.4326
17	1.2908
18	2.1888
19	0.5583
20	0.8268
21	1.1005
22	1.2324
23	1.2661
24	4.6718
25	0.3422
26	2.4885
27	1.1507
28	1.4022
29	1.7647
30	1.9098
31	3.0522
32	0.9608
33	1.2423
34	1.4733
35	1.4789
36	1.4187
37	1.5786
38	1.3998
39	1.9267
40	1.7368
41	2.1082
42	2.2595
43	0.7232
44	1.2005
45	1.0077
46	1.511
47	1.8886
48	2.9977
49	0.2949
50	1.0056
51	1.2724
52	1.1111
53	1.4747
54	1.5679
55	2.8585
56	1.0637
57	1.3374
58	1.702
59	1.5444
60	1.4265
61	1.1076
62	1.5579
63	1.6679
64	2.0361
65	0.7045
66	2.3018
67	0.7341
68	1.2145
69	1.1814
70	1.5119
71	1.8856
72	3.5429
73	0.3201
74	1.1103
75	0.5536
76	1.0513
77	0.9974
78	1.7903
79	2.3505
80	0.9861
81	1.2783
82	1.6939
83	1.6958
84	1.5988
85	1.5764
86	1.6803
87	1.9575
88	2.2041
89	2.1323
90	2.2796
91	0.6409
92	0.9106
93	1.0852
94	1.3293
95	1.8182
96	5.9155
97	0.3267
98	1.252
99	3.3632
100	2.0214
101	2.0339
102	1.2487
103	1.3546
104	0.6661
105	1.1205
106	1.4659
107	1.7652
108	1.4854
109	1.5881
110	1.7313
111	0.5644
112	0.5001
113	0.3232
114	0.6426
115	0.3452
116	0.3684
117	1.038
118	1.2492
119	1.4574
120	3.6782
121	0.3611
122	0.814
123	1.002
124	1.3043
125	0.8667
126	0.6414
127	0.6674
128	0.514
129	1.0726
130	0.9372
131	1.1382
132	1.2499
133	1.2828
134	1.1338
135	1.1979
136	1.1449
137	1.7177
138	2.0176
139	0.6515
140	0.8486
141	0.9996
142	1.4714
143	1.7098
144	4.3526
145	0.3487
146	1.0995
147	0.6948
148	5.7286
149	1.7938
150	1.5201
151	2.5478
152	1.0949
153	1.21
154	1.2154
155	1.6152
156	1.1188
157	1.4642
158	1.3551
159	1.5246
160	1.9399
161	1.8892
162	2.1743
163	0.5573
164	0.9011
165	1.2358
166	1.5468
167	1.8809
168	3.5887
169	0.3049
170	1.0734
171	1.9469
172	5.1429
173	1.5789
174	1.3681
175	2.3937
176	1.4848
177	1.2514
178	1.5519
179	1.4289
180	1.2009
181	1.3407
182	1.3734
183	1.4249
184	2.2
185	2.135
186	2.5812
187	0.7262
188	1.1798
189	1.1975
190	1.6834
191	1.7226
192	4.0611
193	0.2785
194	0.9478
195	1.0575
196	1.3017
197	1.8963
198	1.2354
199	2.4093
200	0.728
201	1.3209
202	1.2573
203	1.4308
204	1.6286
205	1.2484
206	1.445
207	1.601
208	1.9136
209	2.1989
210	2.4672
211	0.8493
212	0.9691
213	1.3067
214	1.4223
215	1.776
216	3.1964
217	0.2874
218	0.9322
219	1.0614
220	1.4056
221	1.0819
222	1.6126
223	2.563
224	1.0808
225	1.3957
226	1.2314
227	1.6409
228	1.2026
229	1.4635
230	1.3587
231	1.4745
232	2.002
233	2.1515
234	2.3829
235	0.595
236	0.3727
237	1.2099
238	1.5517
239	2.0124
240	3.8367
241	0.3242
242	1.1156
243	1.6667
244	5.2023
245	1.5401
246	1.5626
247	1.9614
248	1.158
249	1.3012
250	1.3331
251	1.3651
252	1.6398
253	1.3945
254	1.3724
255	1.6419
256	2.2086
257	2.1439
258	2.3804
259	0.7067
260	1.0477
261	1.2787
262	1.4134
263	1.8642
264	4.4799
265	0.3378
266	1.5234
267	2.6923
268	1.504
269	1.4815
270	1.4293
271	1.6822
272	0.7415
273	1.3105
274	1.4208
275	1.8337
276	1.5584
277	1.6404
278	1.484
279	1.6042
280	1.9653
281	1.3735
282	1.7184
283	0.5413
284	0.6305
285	0.8966
286	1.0405
287	1.3773
288	3.1638
289	0.3866
290	1.0133
291	0.2155
292	0.9076
293	1.4045
294	0.8946
295	0.8576
296	0.6724
297	0.8372
298	0.8696
299	0.707
300	0.7478
301	0.6781
302	1.1243
303	1.2319
304	1.1914
305	1.3831
306	1.7421
307	0.6582
308	0.9093
309	1.2373
310	1.2829
311	1.4135
312	3.3252
313	0.3198
314	1.822
315	0.9421
316	1.4259
317	1.0651
318	1.2958
319	2.1715
320	1.0796
321	0.7258
322	1.4504
323	1.3699
324	1.555
325	1.2976
326	1.4572
327	0.7537
328	1.8317
329	0.7756
330	1.4577
331	0.6047
332	1.479
333	1.3655
334	1.3037
335	1.8423
336	3.8652
337	0.2773
338	0.942
339	0.7176
340	2.6667
341	1.52
342	1.6633
343	1.0012
344	1.0754
345	1.3203
346	1.1876
347	1.3249
348	1.2897
349	1.3831
350	1.3556
351	1.4263
352	1.9628
353	2.2592
354	2.5751
355	0.7568
356	0.7556
357	0.6898
358	1.465
359	1.6209
360	0.5719
361	0.2874
362	1.4167
363	1.0942
364	1.8512
365	1.4395
366	1.296
367	0.9343
368	0.9958
369	1.1575
370	1.3336
371	1.3625
372	1.2172
373	1.2285
374	1.3072
375	1.5502
376	1.6635
377	2.2089
378	2.6097
379	0.7679
380	1.25
381	1.5666
382	1.596
383	1.6741
384	3.4934
385	0.2798
386	1.0819
387	0.7475
388	1.9608
389	1.2173
390	1.0965
391	2.2341
392	1.1951
393	1.1793
394	1.0971
395	1.0863
396	1.3783
397	1.3308
398	1.1658
399	1.6712
400	1.8596
401	2.0044
402	2.4529
403	0.7189
404	1.5346
405	1.3024
406	1.6556
407	1.87
408	4.1981
409	0.3139
410	1.418
411	0.7046
412	2.242
413	2.247
414	1.2417
415	2.0991
416	1.0002
417	1.2968
418	1.0397
419	1.1052
420	1.0943
421	1.2319
422	1.2848
423	1.6361
424	1.658
425	2.176
426	2.1381
427	0.6583
428	0.8827
429	1.0859
430	1.5524
431	2.1827
432	4.0327
433	0.3777
434	0.86
435	0.877
436	1.9565
437	1.408
438	0.8121
439	1.6998
440	0.7001
441	1.1406
442	1.6101
443	1.3247
444	1.5349
445	1.4239
446	1.7974
447	1.449
448	1.3447
449	1.1966
450	1.5871
451	0.4455
452	0.8214
453	0.8193
454	1.2386
455	1.6129
456	3.1455
457	0.3813
458	1.5135
459	1.2469
460	3.84
461	0.86
462	1.0379
463	0.939
464	0.6485
465	1.0158
466	1.1436
467	1.0828
468	1.2652
469	1.0819
470	1.007
471	1.1389
472	1.2177
473	1.341
474	2.0457
475	0.6188
476	0.9321
477	1.0843
478	1.3818
479	1.3795
480	3.1776
481	0.2766
482	1.8571
483	2.549
484	1.9424
485	1.3615
486	1.332
487	2.0597
488	0.9787
489	1.0551
490	1.0624
491	1.4576
492	1.259
493	1.2177
494	1.3335
495	1.6166
496	1.7841
497	2.2035
498	2.5567
499	0.7436
500	1.2666
501	1.5125
502	1.7054
503	1.5926
504	3.7965
505	0.2923
506	0.6343
507	0.9992
508	1.5679
509	1.3953
510	1.5338
511	2.3214
512	1.1407
513	1.1797
514	1.3262
515	1.2975
516	1.3704
517	1.3964
518	1.5017
519	1.3232
520	1.8939
521	2.347
522	2.7267
523	0.702
524	0.971
525	1.5169
526	1.5357
527	1.5435
528	4.0524
529	0.3024
530	0.6982
531	2.9167
532	0.7038
533	1.3296
534	1.2388
535	2.5441
536	1.06
537	1.2575
538	1.0721
539	1.3229
540	1.4182
541	1.3401
542	1.3557
543	1.3511
544	1.5763
545	2.0939
546	2.3678
547	0.7466
548	0.8987
549	1.3815
550	1.4435
551	1.6577
552	3.7838
553	0.2611
554	1.2223
555	0.4068
556	1.0755
557	1.4604
558	1.3811
559	1.7206
560	0.8952
561	1.2667
562	1.1694
563	1.305
564	1.3631
565	1.3933
566	1.3272
567	1.3124
568	1.794
569	2.0352
570	2.6353
571	0.7029
572	1.3804
573	1.1014
574	2.0137
575	2.3526
576	5.4172
577	0.2961
578	1.1971
579	1.2658
580	1.6884
581	1.3037
582	1.3039
583	1.727
584	1.1885
585	1.1199
586	1.3984
587	1.4651
588	1.6302
589	1.6031
590	1.5331
591	1.589
592	1.8907
593	1.9634
594	2.6807
595	0.6312
596	0.8925
597	1.5672
598	1.3977
599	1.5789
600	3.5851
601	0.3631
602	1.0549
603	1.1084
604	0.9962
605	1.4134
606	1.6642
607	2.2496
608	0.6914
609	1.2431
610	1.0211
611	1.1905
612	1.2845
613	1.1567
614	1.1454
615	1.4623
616	1.3333
617	1.1417
618	1.6705
619	0.461
620	0.6587
621	1.1479
622	1.1899
623	1.2801
624	3.1797
625	0.3469
626	1.3804
627	1.1628
628	1.8589
629	1.5447
630	0.78
631	1.1863
632	0.4923
633	0.7157
634	0.9372
635	1.0981
636	1.0112
637	0.8486
638	1.1352
639	1.1567
640	1.1445
641	1.2143
642	1.4555
643	0.4823
644	0.6564
645	0.6764
646	1.0519
647	1.0647
648	3.2134
649	0.2986
650	0.7519
651	0.7867
652	2.4
653	1.2
654	0.9851
655	1.8151
656	0.3304
657	0.646
658	0.5974
659	0.89
660	0.8813
661	0.9843
662	1.1913
663	0.9424
664	1.27
665	1.2827
666	1.8178
667	0.5707
668	1.0528
669	1.0113
670	1.0518
671	1.2925
672	3.75
673	0.2464
674	0.5604
675	0.6477
676	1.1147
677	4.3478
678	1.2278
679	2.1929
680	1.1077
681	1.3183
682	1.2204
683	1.5016
684	1.5269
685	1.3615
686	1.427
687	1.7188
688	1.8997
689	2.6668
690	2.5754
691	0.8118
692	1.1018
693	1.2203
694	1.6829
695	1.7243
696	3.4236
697	0.2568
698	0.762
699	0.8729
700	1.3919
701	1.944
702	1.3088
703	2.1852
704	1.0881
705	1.2965
706	1.2336
707	1.4061
708	1.4617
709	1.4512
710	1.697
711	1.7229
712	1.8246
713	1.8552
714	2.2327
715	0.6544
716	1.1016
717	1.5349
718	2.0902
719	1.8778
720	4.6861
721	0.2813
722	0.6846
723	1.0076
724	2.1239
725	1.1198
726	1.3543
727	1.7413
728	1.058
729	1.1109
730	1.0513
731	1.2754
732	1.2264
733	1.3778
734	1.4953
735	1.6291
736	1.6008
737	2.2062
738	2.4673
739	0.7815
740	1.2586
741	1.6764
742	1.8553
743	1.8778
744	3.8889
745	0.3138
746	1.3876
747	0.3941
748	1.4253
749	1.4277
750	1.3903
751	2.2857
752	1.1636
753	1.105
754	1.0306
755	1.396
756	1.3517
757	1.0188
758	1.5856
759	1.5146
760	1.6974
761	2.4335
762	2.7468
763	0.7078
764	0.8936
765	1.2368
766	1.6132
767	2.2101
768	4.5606
769	0.3868
770	0.9631
771	0.6559
772	4.4582
773	1.5536
774	1.2629
775	1.6818
776	0.7559
777	1.136
778	1.6246
779	1.6055
780	1.8086
781	1.7754
782	1.5827
783	2.0561
784	1.914
785	1.6663
786	2.1289
787	0.5685
788	0.854
789	0.9019
790	1.2725
791	1.3488
792	3.7902
793	0.4422
794	1.3617
795	2.2756
796	0.5793
797	2.254
798	0.911
799	0.8476
800	0.4701
801	0.7961
802	1.083
803	1.1954
804	1.1931
805	1.0879
806	1.3056
807	1.3669
808	1.3375
809	1.3267
810	1.8711
811	0.6077
812	0.8408
813	1.2227
814	1.6661
815	1.7014
816	4.5703
817	0.3304
