1	24.43
2	20.98
3	15.73
4	12.86
5	11.85
6	11.85
7	11.85
8	12.1
9	14.1
10	18.46
11	21.76
12	27.97
13	28.8
14	29.95
15	30.73
16	31.77
17	31.6
18	35.74
19	37.89
20	30.04
21	30.07
22	28.4
23	27.25
24	26.69
25	23.85
26	20.56
27	18.96
28	15.74
29	15.67
30	15.75
31	15.92
32	18.33
33	22.94
34	28.31
35	30.04
36	36.35
37	40.23
38	39.2
39	38.89
40	38.93
41	50.68
42	49.13
43	43.34
44	39.16
45	39.85
46	35.88
47	31.82
48	30.69
49	28.23
50	27.87
51	23.38
52	21.13
53	20.73
54	22.81
55	26.51
56	28.16
57	31.91
58	37.4
59	39.27
60	44.54
61	47.25
62	47.43
63	46.16
64	47.63
65	43.74
66	35.33
67	31.41
68	29.24
69	31.78
70	27.27
71	29.85
72	28.15
73	24.39
74	19.21
75	16.22
76	15.56
77	16.15
78	17.17
79	19.75
80	21.7
81	24.35
82	25.05
83	24.98
84	25.4
85	29.06
86	25.37
87	27.22
88	25.6
89	25.97
90	24.01
91	23.19
92	22.46
93	22.39
94	21.53
95	20.2
96	20.3
97	20.62
98	17.03
99	15.28
100	14.85
101	14.85
102	17.47
103	18.6
104	20.93
105	23.11
106	25.49
107	27.01
108	27.56
109	25.76
110	24.72
111	25.86
112	27
113	25.97
114	23.16
115	21.46
116	21.28
117	21.27
118	20.55
119	19.47
120	19.31
121	17.7
122	15.56
123	14.25
124	12.81
125	12.98
126	9.98
127	16.65
128	20.42
129	22.48
130	25.13
131	25.42
132	25.19
133	27.28
134	27.43
135	27.86
136	27.04
137	26.98
138	26.12
139	23.32
140	22.82
141	23.05
142	23.13
143	22.55
144	24.5
145	22.12
146	18.34
147	14.72
148	12.87
149	13.02
150	14.49
151	15.1
152	16.96
153	19.51
154	21.45
155	22.79
156	23.46
157	23.29
158	21.09
159	21.12
160	21.5
161	22.22
162	22.38
163	21.03
164	22.25
165	23.68
166	23.38
167	22.3
168	21.14
169	21.74
170	17.55
171	15.27
172	13
173	13.03
174	11.65
175	11.47
176	14.94
177	15.72
178	16.8
179	17.75
180	17.59
181	18.79
182	19.3
183	17.95
184	18.8
185	20.75
186	21.18
187	20.56
188	18.81
189	19.52
190	17.67
191	15.66
192	13.45
193	13.77
194	12.46
195	11.3
196	9.11
197	10.32
198	14.83
199	20.29
200	21.44
201	23.42
202	24.86
203	25.64
204	25.26
205	23.93
206	21.91
207	21.32
208	19.87
209	20.24
210	22.22
211	21.07
212	20.81
213	20.76
214	20.84
215	18.34
216	19.57
217	16.69
218	14.23
219	14.19
220	11.57
221	13.04
222	15.71
223	19.59
224	22.98
225	23.71
226	24.15
227	25.53
228	25.57
